text_file,source,kind,pages,chars,chars_per_page,raster_share,trust,producer
1827-2024-c-portland-rpt-cpa846-12-20-24.txt,1827-2024-c-portland-rpt-cpa846-12-20-24.pdf,DIGITAL,94,359137,3821,0.07,extraction authoritative,Adobe PDF Library 24.5.96
1827-2025-c-portland-rpt-cpa6-3-30-26.txt,1827-2025-c-portland-rpt-cpa6-3-30-26.pdf,DIGITAL,102,352284,3454,0.03,extraction authoritative,Aspose.PDF for .NET 22.7.0
