text_file,source,kind,pages,chars,chars_per_page,raster_share,trust,producer
2026-04-30-electric-development-infrastructure-policy.txt,2026-04-30-electric-development-infrastructure-policy.pdf,DIGITAL,34,65947,1940,0.0,extraction authoritative,Microsoft® Word for Microsoft 365
