text_file,source,kind,pages,chars,chars_per_page,raster_share,trust,producer
assessment-gibson-tyson.txt,assessment-gibson-tyson.pdf,DIGITAL,3,12577,4192,0.0,extraction authoritative,Skia/PDF m106
assessment-gibson-tyson2.txt,assessment-gibson-tyson2.pdf,DIGITAL,2,2942,1471,0.0,extraction authoritative,Skia/PDF m106
