text_file,source,kind,pages,chars,chars_per_page,raster_share,trust,producer
1901-2024-c-westmoreland-rpt-cpa517-12-21-24.txt,1901-2024-c-westmoreland-rpt-cpa517-12-21-24.pdf,DIGITAL,89,244927,2752,0.16,extraction authoritative,Adobe Acrobat 10.0 Paper Capture Plug-in
1901-2025-c-westmoreland-rpt-cpa517-1-27-26.txt,1901-2025-c-westmoreland-rpt-cpa517-1-27-26.pdf,DIGITAL,95,269485,2837,0.16,extraction authoritative,Adobe Acrobat 10.0 Paper Capture Plug-in
