text_file,source,kind,pages,chars,chars_per_page,raster_share,trust,producer
13682-2025-c-gallatinhhfb-rpt-cpa517-3-23-26.txt,13682-2025-c-gallatinhhfb-rpt-cpa517-3-23-26.pdf,OCR_SCAN,22,28324,1287,0.82,verify figures against page image,Adobe Acrobat 10.0 Paper Capture Plug-in
