text_file,source,kind,pages,chars,chars_per_page,raster_share,trust,producer
shalom2023.txt,shalom2023-ocr.pdf,OCR_SCAN,35,185124,5289,1.0,verify figures against page image,pikepdf 9.5.2
shalom2024.txt,shalom2024-ocr.pdf,OCR_SCAN,34,186695,5491,1.0,verify figures against page image,pikepdf 9.5.2
shalom2024-propublica.txt,shalom2024-propublica.pdf,DIGITAL,41,184884,4509,0.0,extraction authoritative,cairo 1.18.0 (https://cairographics.org)
